sentence,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32
"đóng_gói kỹ , hàng còn nguyên bọc , đã test máy tốt rồi nhé . săn được deal còn 2tr1 nên khá là vui . cửa_hàng giao hàng nhanh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Dung_lượng lưu_trữ : 8+256 cảm_ơn cửa_hàng nhé.cửa hàng rất uy_tín . máy rất tốt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ngoại_hình : máy đẹp tân_trang hệ_điều_hành android 9 , màn_hình hd + rộng , tỷ_lệ màn_hình 18 , 5:9 ,",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : desert Dung_lượng lưu_trữ : 256gb  Thời_lượng pin : tốt  Chất_lượng camera : chính hãng miễn bàn ⚡ Hiệu_suất : hàng new rất tốt tin_tưởng cửa_hàng bán chính hãng,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : xanh ngọc Dung_lượng lưu_trữ : 128gb sản_phẩm còn rất mới , mình sẽ tiếp_tục ủng_hộ cửa_hàng trong tương_lai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Giao hàng hơi lâu , trong màn_hình có 1 đốm bụi nhỏ . Ngoại_hình tốt , chức_năng đang sử_dụng ổn . Nói_chung là do 2 điểm yếu nêu trên nên cũng không hài_lòng lắm , 3 sao",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nhóm màu : xanh dương cửa_hàng bàn_giao hàng cho bên vận_chuyển quá chậm_chạp . hàng apple thì khổng có điểm để chê,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
điện_thoại đơ lát hong ngon tí nào thua cái điện_thoại oppo cũ của t đang sài nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hàng dỏm , hỗ_trợ khách_hàng chậm , thái_độ nhân_viên rất tệ .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Phiên_bản : ram 6/12 8gb hàng đẹp , đóng_gói kỹ , giao hàng nhanh , cửa_hàng tư_vấn nhiệt_tình . Nói_chung máy cấu_hình tốt , chạy mượt , hỉnh ảnh rất đẹp , hàng mới full box , tuy_nhiên cập_nhật lên android 11 chưa được , hiện chỉ chạy android 10 , độ bền thì thời_gian sẽ trả_lời , nói_chung là quá hài_lòng .",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Thời_gian giao hàng như dự_kiến của sàn thương_mại_điện_tử .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Cảm_ứng đơ không giống hình pin tụt nhanh_chóng ,",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : hiệu_năng đáp_ứng các tác_vụ phổ_thông ; màn_hình thể_hiện màu_sắc ở mức trung_hoà .,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thất_vọng không như hình màu_sắc thực_tế xấu hơn nhiều,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Không biết mọi người nhận hàng như_thế_nào , chứ điện_thoại mình nhận được đẹp và sử_dụng cũng tốt , cảm_ứng mượt , độ sáng màn_hình cao nên ra đường nhìn không bị nhoè và giá cửa_hàng bán cũng rẻ hơn 1 số nơi",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
máy nóng_rực khi mở camera . pin không trâu được như giới_thiệu . đèn flash yếu . hiệu_năng xử_lý file lớn chậm . chăm_sóc khách_hàng phản_hồi rất lâu mới trả_lời . hàng bị trả lại do ghi sai sdt,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ứng_dụng mặc_định của nhà_sản_xuất như tiktok , youtube , được cập_nhật mới .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Máy ổn trong tầm giá nhưng tai nghe tặng kèm bị hỏng 1 bên lúc nghe được lúc không,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bán hàng lừa_đảo lợi_dụng không đồng kiểm gửi sai hàng đặt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tình_trạng : 96% Nhóm màu : vàng điện_thoại tốt_đẹp pin sạc không được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đúng hàng nhưng cụt sạc bị lõi không sạc được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"camera chất_lượng ảnh thấp . ảnh ko nét . thiếu chi_tiết . ảnh chụp ko dc sắc nét , nhìn bị mờ nhoè . pin tụt nhanh",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vừa đặt chiều hôm trước chiều hôm sau đã giao đến_nơi , mặc_dù mình ở tỉnh khác , quá nhanh . Hộp đóng_gói kỹ , máy cực_kỳ mới , màn_hình đẹp , có tặng kèm ốp và cường_lực . Đánh_giá cửa_hàng 5 * để mọi người có_thể yên_tâm mua ở cửa_hàng này , uy_tín .",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Phiên_bản hệ_điều_hành đi kèm máy là Android 14 .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hiệu_năng lag scroll mạng xã_hội pin tụt đột_ngột camera chụp xa mờ pin hao pin nhạc,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Máy ngoại_hình quá xấu so với kì_vọng,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bắt wifi hơi kém , lưng máy cảm_giác hơi khó nói nhưng khác tốt so với giá tiền ( nên mua )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thời_lượng pin vừa đủ cho một ngày sử_dụng với cường_độ cao .,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mua được giá 3,6 triệu tốt , so với nhiều điện_thoại khác mua ở cửa_hàng bên ngoài thì x7c quá xuất_sắc đáng để mua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
- sạt lâu dô quá 2 tiếng hơn chưa đầy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mình chưa có nhu_cầu sử_dụng dịch_vụ hỗ_trợ của shop nên chưa có nhận_xét về phần này .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mình sẽ phản_hồi về pin và hiệu_suất của máy sau một tuần nữa .,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tính_năng : tốt hoạt_động bình_thường , chức_năng cảm_biến vân tay_không hoạt_động chất_lượng : nhìn bên ngoài tốt chất_liệu : chính hãng , không biết màn_hình có xịn hay không nhưng cảm_thấy mượt , giá_cả phù_hợp với những người kính tế hạn_hẹp nói_chung giá rẻ , tôi sợ với tầm giá",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Đồ bỏ đi đánh_lừa người mua hao pin kinh_khủng ,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đúng với mô_tả : đúng Tính_năng nổi_bật : không có Chất_lượng sản_phẩm : tốt Chất_lượng so với mức giá là tuyệt_vời . đa_nhiệm đặc_biệt tốt . nhược_điểm là camera và màn_hình . sử_dụng làm máy phụ rất tốt,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : không tốt lắm máy hay bị tự_động cập_nhật phần_mềm , dù tôi đã tắt tính_năng tự cập_nhật",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Em cảm_ơn cửa_hàng nhiều a điện_thoại đẹp ạ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lỗi màn_hình không giống quảng_cáo hiệu_năng lag . mua về chưa sử_dụng được 2 ngày đã thấy màn_hình chớp liên_tục , game nặng là đơ luôn . ,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Màu_sắc : desert Dung_lượng lưu_trữ : 256gb bộ_xử_lý mạnh_mẽ và nhanh_chóng ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mình sẽ có đánh_giá chi_tiết hơn về phần_mềm sau một tuần sử_dụng .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tính_năng nổi_bật : tệ Đúng với mô_tả : sai sản_phẩm Chất_lượng sản_phẩm : dỡ tệ bán hàng dỏm kém chất_lượng . Mua về không sử_dụng được gì luôn . Mẹ mày bán có tâm dj . Giao đồ cho người ta mà đồ đểu . Không bảo giờ mua nữa . Mọi người né nó ra . Đừq mua hàng của nó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Kém khác bình_thường pin hết bất_thình_lình . Hiệu_năng không ổn . ,",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Máy đầu_tiên nhận về bị nhiều bụi màn_hình và có vết xước . Sau khi đổi , máy thứ hai vẫn còn một chấm bụi nhỏ . Do nghi_ngờ đây là lỗi chung của cả lô hàng nên tôi không đổi nữa . Ban_đầu tôi không hài_lòng với cách xử_lý của cửa_hàng , nhưng cuối_cùng họ vẫn hỗ_trợ đổi nên tạm chấp_nhận . Bỏ_qua lỗi bụi , máy vẫn đáp_ứng tốt nhu_cầu cơ_bản và màn_hình không tệ như lời đồn .",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Điện_thoại thì phải sử_dụng 1 time mới biết chất_lượng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"mình sinh xong tăng hơn 10kg , giờ soi gương mà mất hết tự_tin . có ai từng giảm cân thành_công sau sinh cho mình xin động_lực với ạ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nhóm màu : desert Dung_lượng lưu_trữ : 256gb không bị trầy_xước gì hết,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phím bấm lỏng_lẻo thiếu_phụ kiện pin chai . Cửa_hàng giao thiếu tai nghe , inbox hỏi thì xem rồi phớt_lờ , thái_độ quá tệ . ,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : đúng Đúng với mô_tả : đúng sản_phẩm rất ngon với tầm giá này rất hài_lòng . Cửa_hàng bán hàng rất chất_lượng và đúng như những gì mô_tả ❤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Color : đen-2 xl vật_liệu chất_lượng cao , tuyệt_vời cho phong_cách đường_phố , thời_trang hàn_quốc hợp_thời ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Máy mới nguyên seal nên yên_tâm . Mỗi_tội giao hàng lâu quá .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : camera trước làm mịn quá . Đúng với mô_tả : ảnh selfie ảo . Tính_năng nổi_bật : selfie tệ . Hiệu_năng thỉnh_thoảng đơ . Chăm_sóc khách_hàng hỗ_trợ rất chậm . Pin không bền,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Điện_thoại đúng quảng_cáo , chất lựợng ban_đầu là ôk , điện_thoại , mới ken sạt mới ken , ốp lưng đầy_đủ , đáng mua , cửa_hàng tư_vấn nhiệt_tình , cho cửa_hàng 5sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hàng bị refurbish chụp ảnh làm_đẹp quá .,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color family : color random sản_phẩm : tốt lắm nha cửa_hàng mình đã mua lần thứ hai máy tốt chuẩn giá rẻ phù_hợp với tiêu_chí sử_dụng của mình nói_chung là mọi chức_năng đều rất là ổn đúng máy chính hãng sử_dụng cũng tốt lắm cửa_hàng tư_vấn nhiệt_tình cảm_ơn cửa_hàng nhiều nhé tốt thì mình sẽ ủng_hộ cửa_hàng dài_dài tặng cửa_hàng 5 sao nha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Giao hàng nhanh , nguyên seal đập_hộp nhé mọi người , mình mua cho mẹ , với giá tiền nè thì không đòi_hỏi cao lắm . Thật_ra săn sale nên giá còn rẻ hơn nhiều trên bill nhé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Tôi chưa sử_dụng tính_năng chụp đêm nên chưa_thể đánh_giá .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bị lổi cam xiêu rộng .,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhìn máy bề_ngoài rất đẹp , hoàn_thiện bóng_bẩy , máy cầm_chắc tay . Sơ qua thì có vẻ pin hơi yếu , thấy tụt % pin hơi nhanh .",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camera thiếu ổn_định hình_ảnh rung đóng hàng sử_dụng bọt khí mỏng dễ xẹp ship giao vào giờ không tiện,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hom trước mới mua 1 cái cửa_hàng giao sai màu hôm_nay mua thêm cái nữa cửa_hàng đã giao đúng màu mà nhìn đẹp hơn cái trước nữa . Cấu_hình , ram đúng quảng_cáo , cái này mua cho mẹ sử_dụng là tốt . Mượt , pin trâu , không nóng máy đâu nhé mấy men . Ai muốn ngon bổ rẻ thì mua con này là quá tốt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tai nghe 70k rẻ_tiền mà bảo 299k vãi thật , làm_ăn không thật anh_em chú_ý",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Màu_sắc : xanh không xài được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thời_gian giao hàng theo đúng thông_báo của đơn_vị vận_chuyển .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
màn có ám nhẹ góc trên bên phải nhưng không ảnh_hưởng nhiều lắm . máy sử_dụng hơi nóng nhưng vẫn ổn trong tầm giá . màn cong nhìn rất sexy . tốt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"máy lag và đơ , bấm không nhạy",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản_phẩm được đóng_gói theo tiêu_chuẩn , không quá cầu_kỳ nhưng đủ an_toàn .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pin bị sụt nhanh bất_thường . Pin hao_hụt khi không sử_dụng . Hiệu_năng kém khi pin dưới 20% . Pin tụt đột_ngột . Máy tự tắt . Đóng_gói lỏng_lẻo,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
đặt a92 lại giao a83 cửa_hàng này không được chuẩn lắm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hệ_thống theo_dõi đơn hàng báo sai , ship mất hàng tuần . Khác với mô_tả giao nhanh . Tính_năng tracking lỗi , khi nhận máy phát_hiện lỗi phần_mềm , chăm_sóc khách_hàng trả_lời chung_chung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Giá bán nằm trong phân khúc phổ_thông ; bảo_hành theo quy_định của nhà_sản_xuất .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"đèn led lỗi hiệu_ứng đẹp là quảng_cáo sai nhấp_nháy , mất 1 bên ,",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pin rất trâu nha đáng mua .,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thời_gian giao hàng phụ_thuộc vào tình_hình thực_tế,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hiệu_năng lag khi sử_dụng phần_mềm chỉnh_sửa shipping chậm không thông_báo chăm_sóc khách_hàng không chịu lỗi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Sản_phẩm lỗi quá mic trong hỏng không gọi được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Đúng với mô_tả : sai đặt màu tím lại giao màu xanh mong cửa_hàng khắc_phục tình_trạng này,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Chuẩn_bị hàng lâu . Hộp bị móp méo , không phải do bên vận_chuyển vì đã bọc túi kĩ : ) ) hộp móp méo từ trước . Pin kém quá không biết có bị sao không",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mới mua về nên không nhận_xét được nhiều , sản_phẩm gần như không thấy vết xước , sử_dụng rất mượt , có_điều nhanh nóng máy nhưng có ốp lưng vào thì không sao , cửa_hàng trả_lời tn rất nhanh và tư_vấn nhiệt_tình",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Giao hàng hơi lâu thôi ạ , còn máy bóc nguyên sel a sử_dụng mới biết được ạ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"tồi không khớp kém hiệu_năng chậm lag . chăm_sóc kh không quan_tâm . ,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Màu_sắc : máy máy full hộp đầy_đủ pin sạc , cửa_hàng uy_tín và chất_lượng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tồi_tệ khác xa không nổi_bật chăm_sóc khách_hàng không hỗ_trợ đổi . Camera noise ban_đêm . ,",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hiệu_năng dùng cho các tác_vụ nặng rất tốt , pin trụ được gần một ngày .",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hàng nguyên seal sẽ ủng_hộ cửa_hàng nhiều hơn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"chính_sách bảo_hành không rỏ ràng ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chụp đẹp nha nhất_là trong buổi sáng .,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : cáp type c samsung : tặng cửa_hàng 5 sao cho nbh uy_tín , sản_phẩm nhận được khá tốt nên mình rất thích ..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tính_năng nổi_bật : wifi Chất_lượng sản_phẩm : ổn Đúng với mô_tả : đúng mô_tả cửa_hàng giao siêu_tốc siêu nhanh , hỗ_trợ nhiệt_tình . Chất_lượng tốt , đóng_gói cẩn_thận .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Màu_sắc : bạc Phân_loại : không hộp ( mới 100% ) cửa_hàng uy_tín , lúc nhận hàng thấy hộp móp méo cũng hơi sợ , đúng như cửa_hàng mô_tả điện_thoại mới 100% , cho cửa_hàng 5 sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Siêu mượt máy đẹp ... Cần trải_nghiệm nhiều mới đánh_giá được cửa_hàng ơi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : camera và màn_hình hoạt_động theo thông_số kỹ_thuật trong điều_kiện thử_nghiệm chuẩn .,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : desert Dung_lượng lưu_trữ : 512gb tốt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Màu_sắc : desert Dung_lượng lưu_trữ : 256gb dịch_vụ khách_hàng xuất_sắc , màn_hình lớn với hiển_thị sống_động ,",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Phụ_kiện sạc đi kèm chán lắm dù đã chạy đến cửa_hàng đổi 1 lần về vẫn không sử_dụng được .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Sản_phẩm đẹp , tốt , đúng màu . Sử_dụng tốt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm lỗi . ko hề đúng mô_tả . camera chụp thiếu sáng tệ . ảnh chụp tối noise nặng . hiệu_năng ko tương_xứng giá . pin yếu . đóng_gói ẩu . ship chậm ko lý_do,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : nfc , khoá khuôn_mặt , khoá vân tay bên nút đỏ ( nhạy , nhanh ) Đúng với mô_tả : chính_xác Chất_lượng sản_phẩm : tốt ! màn_hình 120hz mượt , cầm đầm / nặng_tay , dễ_dàng tắt các ứng_dụng chạy ngầm . có nfc , khoá khuôn_mặt , khoá vân tay ( bên hông nút đỏ ) , khoá mã pin và khoá mật_khẩu dài chữ . mặt sau nhựa nhám chắc_tay , viền cạnh cứng_cáp , nhiều chức_năng hay_ho , độ nhạy tốt , có_thể gắn thêm thẻ nhớ ngoài . camera sau tốt , chọn chế_độ “ nét ” trong mục khác để lấy nét tốt nhất . camera trước : ” … . ” , sử_dụng làm điện_thoại phụ hotline tốt ! có chụp xoá ai . test thử 4 game có sẵn trong máy : không giật lag , pin trâu . ai test liên_quân hay gì tự mua test ! tui không biết ! lướt ytb và tt độ hiển_thị ổn .",0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : desert Dung_lượng lưu_trữ : 1tb màn_hình lớn với hiển_thị sống_động , nhiều tuỳ chọn màu_sắc , dịch_vụ khách_hàng xuất_sắc , giao hàng nhanh_chóng và hiệu_quả , màn_hình lớn với hiển_thị sống_động , nhiều tuỳ chọn màu_sắc ,",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
